Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GF,Emissions from Forests,496,Mongolia,5110,Area,6750,Net Forest conversion,2023,2023,3050,FAO TIER 1,1000 ha,1.116,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1990,1990,3050,FAO TIER 1,1000 ha,39218.48,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1991,1991,3050,FAO TIER 1,1000 ha,38783.443,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1992,1992,3050,FAO TIER 1,1000 ha,38348.406,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1993,1993,3050,FAO TIER 1,1000 ha,37913.369,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1994,1994,3050,FAO TIER 1,1000 ha,37478.332,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1995,1995,3050,FAO TIER 1,1000 ha,37043.295,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1996,1996,3050,FAO TIER 1,1000 ha,36608.258,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1997,1997,3050,FAO TIER 1,1000 ha,36173.221,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1998,1998,3050,FAO TIER 1,1000 ha,35738.184,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,1999,1999,3050,FAO TIER 1,1000 ha,35303.147,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2000,2000,3050,FAO TIER 1,1000 ha,34868.11,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2001,2001,3050,FAO TIER 1,1000 ha,34525.399,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2002,2002,3050,FAO TIER 1,1000 ha,34182.688,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2003,2003,3050,FAO TIER 1,1000 ha,33839.977,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2004,2004,3050,FAO TIER 1,1000 ha,33497.266,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2005,2005,3050,FAO TIER 1,1000 ha,33154.555,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2006,2006,3050,FAO TIER 1,1000 ha,32811.844,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2007,2007,3050,FAO TIER 1,1000 ha,32469.133,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2008,2008,3050,FAO TIER 1,1000 ha,32126.422,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2009,2009,3050,FAO TIER 1,1000 ha,31783.711,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2010,2010,3050,FAO TIER 1,1000 ha,31441,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2011,2011,3050,FAO TIER 1,1000 ha,31151.288,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2012,2012,3050,FAO TIER 1,1000 ha,30861.576,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2013,2013,3050,FAO TIER 1,1000 ha,30571.864,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2014,2014,3050,FAO TIER 1,1000 ha,30282.152,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2015,2015,3050,FAO TIER 1,1000 ha,29992.44,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2016,2016,3050,FAO TIER 1,1000 ha,29702.73,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2017,2017,3050,FAO TIER 1,1000 ha,29413.02,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2018,2018,3050,FAO TIER 1,1000 ha,29123.31,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2019,2019,3050,FAO TIER 1,1000 ha,28833.6,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2020,2020,3050,FAO TIER 1,1000 ha,28543.89,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2021,2021,3050,FAO TIER 1,1000 ha,28254.18,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6751,Forestland,2022,2022,3050,FAO TIER 1,1000 ha,27964.47,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1990,1990,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1991,1991,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1992,1992,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1993,1993,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1994,1994,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1995,1995,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1996,1996,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1997,1997,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1998,1998,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,1999,1999,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2000,2000,3050,FAO TIER 1,1000 ha,435.039,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2001,2001,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2002,2002,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2003,2003,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2004,2004,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2005,2005,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2006,2006,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2007,2007,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2008,2008,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2009,2009,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2010,2010,3050,FAO TIER 1,1000 ha,370.163,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2011,2011,3050,FAO TIER 1,1000 ha,309.868,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2012,2012,3050,FAO TIER 1,1000 ha,309.868,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2013,2013,3050,FAO TIER 1,1000 ha,309.868,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2014,2014,3050,FAO TIER 1,1000 ha,309.868,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2015,2015,3050,FAO TIER 1,1000 ha,309.868,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2016,2016,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2017,2017,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2018,2018,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2019,2019,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2020,2020,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2021,2021,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2022,2022,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,104,Myanmar,5110,Area,6750,Net Forest conversion,2023,2023,3050,FAO TIER 1,1000 ha,293.924,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1990,1990,3050,FAO TIER 1,1000 ha,5672,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1991,1991,3050,FAO TIER 1,1000 ha,5682.876,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1992,1992,3050,FAO TIER 1,1000 ha,5693.752,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1993,1993,3050,FAO TIER 1,1000 ha,5704.628,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1994,1994,3050,FAO TIER 1,1000 ha,5715.504,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1995,1995,3050,FAO TIER 1,1000 ha,5726.38,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1996,1996,3050,FAO TIER 1,1000 ha,5737.256,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1997,1997,3050,FAO TIER 1,1000 ha,5748.132,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1998,1998,3050,FAO TIER 1,1000 ha,5759.008,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,1999,1999,3050,FAO TIER 1,1000 ha,5769.884,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2000,2000,3050,FAO TIER 1,1000 ha,5780.76,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2001,2001,3050,FAO TIER 1,1000 ha,5798.887,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2002,2002,3050,FAO TIER 1,1000 ha,5817.014,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2003,2003,3050,FAO TIER 1,1000 ha,5835.141,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2004,2004,3050,FAO TIER 1,1000 ha,5853.268,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2005,2005,3050,FAO TIER 1,1000 ha,5871.395,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2006,2006,3050,FAO TIER 1,1000 ha,5889.522,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2007,2007,3050,FAO TIER 1,1000 ha,5907.649,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2008,2008,3050,FAO TIER 1,1000 ha,5925.776,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2009,2009,3050,FAO TIER 1,1000 ha,5943.903,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2010,2010,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2011,2011,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2012,2012,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2013,2013,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2014,2014,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2015,2015,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2016,2016,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2017,2017,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2018,2018,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2019,2019,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2020,2020,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2021,2021,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6751,Forestland,2022,2022,3050,FAO TIER 1,1000 ha,5962.03,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1990,1990,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1991,1991,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1992,1992,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1993,1993,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1994,1994,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1995,1995,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1996,1996,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1997,1997,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1998,1998,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,1999,1999,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2000,2000,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2001,2001,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2002,2002,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2003,2003,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2004,2004,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2005,2005,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2006,2006,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2007,2007,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2008,2008,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2009,2009,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2010,2010,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2011,2011,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2012,2012,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2013,2013,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2014,2014,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2015,2015,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2016,2016,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2017,2017,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2018,2018,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2019,2019,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2020,2020,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2021,2021,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2022,2022,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,524,Nepal,5110,Area,6750,Net Forest conversion,2023,2023,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1990,1990,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1991,1991,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1992,1992,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1993,1993,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1994,1994,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1995,1995,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1996,1996,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1997,1997,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1998,1998,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,1999,1999,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2000,2000,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2001,2001,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2002,2002,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2003,2003,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2004,2004,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2005,2005,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2006,2006,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2007,2007,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2008,2008,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2009,2009,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2010,2010,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2011,2011,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2012,2012,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2013,2013,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2014,2014,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2015,2015,3050,FAO TIER 1,1000 ha,3,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2016,2016,3050,FAO TIER 1,1000 ha,2.9,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2017,2017,3050,FAO TIER 1,1000 ha,2.8,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2018,2018,3050,FAO TIER 1,1000 ha,2.7,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2019,2019,3050,FAO TIER 1,1000 ha,2.6,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2020,2020,3050,FAO TIER 1,1000 ha,2.5,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2021,2021,3050,FAO TIER 1,1000 ha,2.4333,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6751,Forestland,2022,2022,3050,FAO TIER 1,1000 ha,2.4111,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1990,1990,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1991,1991,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1992,1992,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1993,1993,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1994,1994,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1995,1995,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1996,1996,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1997,1997,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1998,1998,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,1999,1999,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2000,2000,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2001,2001,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2002,2002,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2003,2003,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2004,2004,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2005,2005,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2006,2006,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2007,2007,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2008,2008,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2009,2009,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2010,2010,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2011,2011,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2012,2012,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2013,2013,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2014,2014,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
GF,Emissions from Forests,512,Oman,5110,Area,6750,Net Forest conversion,2015,2015,3050,FAO TIER 1,1000 ha,0,E,Estimated value,
